data,var_%_dolar,var_%_ibov,var_%_marfrig,var_%_jbs,var_%_brf,var_%_ipca,var_%_balanca_com,var_%_exp_carnes
apr/2010,-1.8131216013666505,5.813054084607604,-7.322663592419403,-11.521748501111778,13.636394585283151,9.615384615384603,8.37698257409234,-2.7543023153962176
apr/2011,-1.904991461386733,4.566520236100418,-2.5017437651858283,-5.759995453382967,1.0034820594562772,-2.5316455696202556,-3.1777191037203334,15.278952470892303
apr/2012,6.355592864498075,-2.3858703786858255,11.73709912640126,-2.2388232574573927,20.43031202147283,204.7619047619048,0.9762057367450394,-0.8248017434835608
apr/2013,2.0882873271188025,-1.7263202306448209,-11.702118368343244,2.727270345907576,2.7450862266651637,17.021276595744705,-11.504751781949086,-9.791178442290583
apr/2014,-2.7470655172903538,7.901006675395479,10.199004006228988,0.5326032217884756,-5.560876957545427,-27.173913043478258,-8.845218030423595,-9.627919685626097
apr/2015,12.397765683156443,2.5499304208071187,-15.000003967331407,17.350164742514114,-17.514135405781914,-46.21212121212122,12.569046400139449,-2.054305742063678
apr/2016,-10.625731003185608,14.595893205203753,6.5182811598362465,-7.553627739826241,-2.8132812697206986,41.86046511627908,9.824637885647181,21.30379847799686
apr/2017,0.44401240666445896,-2.6541671020615323,-9.37998050402524,-13.52042227729065,-11.09090595785097,-43.99999999999999,18.353540780104204,37.64813408161414
apr/2018,1.7628190762485345,-0.8339384853240882,-4.426227574819974,-5.527632658590479,-18.131854594508958,144.44444444444446,0.10237127867367413,71.54093768156942
apr/2019,4.669778652124162,1.5327047482136062,8.228974309068352,14.943328176347453,10.954612558794246,-24.00000000000001,-4.078142225971726,3.2244912831745687
apr/2020,17.161639457505252,-33.44243845252052,-28.682173848546377,-7.04524507355389,-31.705303731403617,-542.8571428571428,24.807278486259456,8.761872919039494
apr/2021,0.602043544017055,4.4573344813522455,24.877708971186834,13.492367880883682,5.699467458435223,-66.66666666666667,10.989805862255775,3.216337453698559
apr/2022,-8.153689761340157,5.553336690572525,-6.417570682327669,2.626553359848012,15.31531117288617,-34.5679012345679,5.140044256153464,2.207730068835323
apr/2023,-3.3155660436640373,-2.7580591081094026,-4.109597091961183,-9.895841024506352,-11.305872628409004,-14.084507042253513,15.280729214476207,13.863710255061745
apr/2024,0.8732707720831984,-1.6953088713423132,5.20408403126786,-7.330066559828502,0.7352898896360429,137.5,-6.42186714619929,-19.978092345342404
aug/2010,-3.1130131759762767,11.890064667842445,4.588253302766779,11.39240468553895,2.189770350347324,300.0,-2.930042585452808,4.7575564049777475
aug/2011,-0.9542774290342483,-7.663185790453356,-3.9265289521369597,-14.787418722212886,13.293648416590486,131.25,-14.04263103740755,-9.542147143232283
aug/2012,2.389610186136707,1.7004004168723603,-0.32050615467665905,-10.338982621914388,14.391150462301393,-4.651162790697683,-5.272420039534409,-9.997543503757955
aug/2013,3.859861013246324,4.046157103535888,-7.393016739784025,2.945513162797754,-7.326716071352893,700.0,12.292920237890126,-1.903795507358308
aug/2014,2.1974028684395543,5.138139211224164,13.175711803808182,16.445640576557107,7.834082071303361,2400.0,11.181523556332461,6.928298724745385
aug/2015,10.019302852730426,-4.966071496265969,-9.010613942874917,-6.816747904996519,-1.9555722355875382,-64.51612903225806,25.882200404567524,3.2855726185417433
aug/2016,1.2570614000545421,8.659276702467789,-0.8912545846607747,16.00000490301379,4.94505221474192,-15.384615384615385,-8.416902017727136,-7.177555442590244
aug/2017,-1.6332614058570374,5.11378002528445,-4.852957640665847,14.413073009156246,1.6949348768772343,-20.833333333333325,-10.319801490470958,-14.103572132548214
aug/2018,-3.1633831002473327,8.871499176276771,-0.4895962480690053,-2.2604981158243724,16.614898737850822,-127.27272727272727,-10.159882010439203,-6.869451915591329
aug/2019,-0.9819414413736478,0.7756068679692125,3.240778563734138,16.569894932533042,5.555550181655594,-42.10526315789473,2.436831932010719,-5.909252395221953
aug/2020,-4.403390426850322,6.888558568859598,17.219089732316995,7.70705024951312,4.5171449272780295,-33.333333333333336,1.981524436622517,5.625543227667862
aug/2021,4.81969007696642,-2.506644597584072,1.799482852324604,13.971858758653266,-3.6441649256528,-9.375,-7.304858623435095,-12.673201685945612
aug/2022,-1.5384626558958847,3.3055763283950115,4.769480537339275,0.28373226096911686,-4.360467740205164,-47.058823529411775,-8.220382920893554,-12.135367078140192
aug/2023,-1.2436815989323442,1.3160863352635932,3.4722335568178795,8.006829139551721,-1.919385135724247,91.66666666666667,-6.276511702284893,-8.787366568202792
aug/2024,1.1570329964942632,2.1464423739957343,-6.682579065840059,5.601466731175677,-3.4379673707961973,-105.26315789473684,-3.8370440227186053,8.464552200010122
dec/2010,4.1489497749564315,-3.0952613853914843,-13.285320761914242,3.400309372444961,7.084037436836918,-24.096385542168676,11.65871676622059,-5.711313580911604
dec/2011,6.8305360050940775,1.4304903790799506,14.142839403758314,31.923850600373903,2.4590138312649494,-3.8461538461538547,15.523952024988219,21.391752227876836
dec/2012,5.227079619861153,-0.3100217529075245,0.09346390965007749,-19.01307100906283,-8.482147499026034,31.666666666666686,17.884829514965862,3.2896818278851825
dec/2013,4.43588016812152,-5.124692203728732,-6.971662013046731,1.8495712730340192,3.434311719504117,70.37037037037037,5.054459668944067,-7.679691977714409
dec/2014,4.889166234398204,-3.0974845681872947,3.087472308977767,4.579443935000633,-11.951227668274335,52.941176470588246,5.068816564789103,-4.834476412537569
dec/2015,0.3946652773669733,-6.257543596786948,-9.876522892489202,-15.606927378189386,-11.969093020376901,-4.950495049504955,19.264208841477704,0.5400878375155127
dec/2016,6.506787608943135,-6.030698291381107,12.966245331185803,-6.878838510801462,21.194017707482303,66.66666666666667,-0.5462437080985816,-8.155681531898995
dec/2017,0.04893647926860856,-2.1131339401820544,9.20634434439437,9.274189970499174,-4.926520696068946,57.14285714285714,4.714495405766472,5.426149401296332
dec/2018,3.883678237254519,1.584501068774811,-2.1538533654691263,17.48525376509568,0.5424985537295468,-171.42857142857144,13.851667061636984,7.9333023106821
dec/2019,5.480588001038213,0.7994750268032089,0.09225680716024007,-0.42374526532280593,48.362219941729364,125.49019607843137,12.228916666575262,1.1126239790640202
dec/2020,-7.1463370393538925,16.475043677487523,5.090907188338766,22.919930914433177,2.5421758199662348,51.685393258426984,-5.6640452382604405,14.988127873561453
dec/2021,-0.2277158376517439,-4.524826860948735,-14.033024405603703,-6.085497962621632,-11.543002187611608,-23.1578947368421,5.839400830260177,-34.624954055871605
dec/2022,0.05385457019421622,-5.133884665053152,-25.45786819798409,-9.867764778867743,-13.71552806593602,51.21951219512195,-1.637195831085636,2.8592550006180772
dec/2023,-2.2049633461216738,11.34259862845819,54.461546890335335,16.617792878142982,-1.7105278430553217,100.0,-1.8790139221737112,-8.926163971400214
dec/2024,3.1747631957560882,-2.251777616471929,23.031880493547124,9.059152197977829,4.340277605310641,33.33333333333333,4.275972052295662,10.803635872659934
feb/2010,8.342063674404821,-4.958241130701692,18.041221035046075,-2.068251812473023,18.21307831944,4.0000000000000036,-2.5796115164756883,-9.054773348080259
feb/2011,3.1878726627821137,-3.023069666390326,-11.974111771375407,-9.943954761418388,-2.064896056890192,-3.6144578313252906,-4.633377670448113,-22.663826388148646
feb/2012,-6.309405806707867,8.946258331224161,-7.675185602282679,17.971504671475362,1.1538481518206778,-19.64285714285715,6.756803281263868,11.68770992440007
feb/2013,-2.9307046793963534,-3.515587529976019,18.006803885645187,21.6612009101019,15.452926077068566,-30.23255813953488,18.69765452268879,16.77739750145555
feb/2014,2.674639689012918,-8.329194890844441,5.714298904376132,-6.27907942443536,-4.888908564278728,25.45454545454544,11.256038476332918,-8.461147004045234
feb/2015,0.9268340094005653,-1.7748186015831133,-13.78092181899474,7.582945240060498,-10.33756062779779,-1.6129032258064502,12.864650984650815,-5.142592188045669
feb/2016,1.1924067486098235,-3.7279608931919035,-1.7656269656229444,-10.622379514083992,-1.9999928639999305,-29.13385826771654,0.07071192141268057,-21.454653089197993
feb/2017,-3.169189096886678,8.805316417459599,2.9687474790915025,9.115009924365118,1.1764759773714337,-13.157894736842103,11.664516004674264,8.280377845037169
feb/2018,-3.7156853416833178,9.762360221334943,-6.849294659824798,0.8910803829794662,-10.284683008987752,10.344827586206918,13.908203054515678,8.099898732574617
feb/2019,-6.1134024419469215,7.525381268404166,13.27434450224354,23.505018909609767,20.472450753901438,34.375,28.6480177240001,-11.329818700983418
feb/2020,6.617574871990836,-3.3262209777942706,11.829030436208091,3.382375487870674,-0.404650396518455,19.047619047619047,24.121642154278277,14.852246632815614
feb/2021,5.17517228762535,-1.006258540123821,-6.923085755492902,3.5027763209778287,-7.76892254344383,244.0,4.3208774159505525,4.457122513422629
feb/2022,-4.779775865223577,8.876849945151172,4.889527486796785,-3.768911391036802,-13.218396423886466,87.03703703703702,5.057205069788373,-18.64311257057213
feb/2023,-4.035573287628658,5.571745506505227,-2.990426802676599,-6.2470860179110215,9.842525538707608,58.49056603773584,16.08013534505219,26.441516395048836
feb/2024,2.0905039953850855,-3.1771630104674564,-4.663208521429564,-8.224076134215675,-7.78688740839206,97.61904761904762,12.562521823866192,1.6319755186258833
jan/2010,-1.1500851842592459,2.124278299410976,-0.25705928710496434,1.8967134527691707,1.2173851880466504,102.70270270270272,6.9227164780541806,17.254745855530572
jan/2011,-5.774277047264033,0.8882992530210828,17.358152352204485,6.726433589762565,4.307670184458388,31.746031746031743,4.979882734779784,13.59236441243825
jan/2012,3.0033224974636705,1.929724988390692,12.51564952728073,-9.935878242523195,3.999989576309392,12.00000000000001,5.047667148506174,4.149074485297577
jan/2013,-3.8989634338801538,7.4705336586371605,-17.553693343887993,10.035854080504476,9.853682368064511,8.860759493670889,-12.375581269565961,-5.497585008159667
jan/2014,1.218463343809239,-1.7640745438579373,-9.836077921385469,4.116219544519215,9.863292113860911,-40.21739130434783,-9.317730553874082,12.959423618912759
jan/2015,4.846927555507544,-7.200244854235213,-5.823611939930679,-5.71938161070744,-12.465372883822193,58.974358974358964,1.8431337353581823,49.12514011285942
jan/2016,2.1569340059155135,-6.451040024862921,6.678080988205466,3.167784783057412,9.649106505850218,32.29166666666667,2.203388659575678,41.10737966661895
jan/2017,-4.4946132366789575,0.13779891441343034,0.6289443763094691,24.586577266834986,-2.298840987779041,26.666666666666682,-5.420200219528992,3.906626198887997
jan/2018,1.1127439586886891,7.786726447470387,6.104634212051092,24.231239447787512,-0.9999946304600413,-34.09090909090909,-11.848112472501482,9.714157361126707
jan/2019,0.3829057112882548,1.3270986417279003,-11.163516488664044,0.6688877453879011,-8.633098828196985,113.33333333333333,-21.846519496238802,25.723966995952118
jan/2020,-5.177264185626199,8.721724539477908,-7.281101986240851,-3.5461079279516965,-18.376604580891666,-81.73913043478261,-22.93159569494425,32.34851351217942
jan/2021,-2.6073406858437296,6.487627430727085,-1.038058149249647,-0.3405678023349807,2.517349750438043,-81.4814814814815,3.831884123128715,32.656555525309926
jan/2022,-0.9174893307253308,3.122798313073679,8.48454534621009,9.89271990480153,24.285720751489208,-26.027397260273965,2.9256921949990744,-15.24728486512914
jan/2023,2.0053871595294934,-4.1018336548690115,16.1420357591188,-0.5563393386435045,6.812440429613832,-14.516129032258062,6.327644020227718,-2.516103667842007
jan/2024,-1.4746783109556318,3.5861767483977736,-3.8844735779470154,5.490365260079868,-2.0080270782233187,-25.00000000000001,-5.0885851517110225,15.38709475740767
jul/2010,-1.9138486030315691,-0.9783153571255316,-0.29326727468467917,7.483008253141825,2.698647052765616,0.0,-9.137271759750831,-6.0870175488960125
jul/2011,-1.0958314502765405,-0.026809228682720662,13.597097666008493,0.7448824044919041,-4.905658521948933,6.666666666666665,0.7244797803972025,22.10956734536287
jul/2012,-0.8196381659957404,2.415594629515196,7.3394523907554525,7.078023464979917,6.973681272025938,437.5,2.267067306984183,-7.993936321385431
jul/2013,4.751419057697318,-12.44624054575115,-0.5161074019732844,-3.551163568675866,-1.9417598344170905,-88.46153846153845,-16.970866775636672,-16.748215696766934
jul/2014,-1.12213846803056,3.032593109328373,13.846125800953397,-1.5665742257883704,9.154933834422751,-97.5,-15.499063758084851,-17.60560234805524
jul/2015,-2.1348965047332746,-0.5147932341460655,39.75307697700951,-2.321340249401854,11.496552812680282,-21.518987341772156,-6.426365664880096,-4.792581407407703
jul/2016,-10.52969486387345,6.56968559361802,-10.239984887320142,-7.945730475239163,-2.1505379208900175,48.57142857142858,8.545600222565941,16.663646934194865
jul/2017,-1.469721779693281,1.5909711184960424,8.97437558098521,-14.158172884428948,16.886801335682286,-204.34782608695653,1.1002966188010888,-5.970544600117211
jul/2018,4.126819471073298,-5.696530295183842,2.380955916307952,2.8793045252652334,-11.17241875806168,-73.80952380952381,-15.493886924623347,-58.507046512058295
jul/2019,-1.9035756589227917,4.452690166975881,-0.917463783481446,5.51365653684873,3.1847163588719694,1800.0,-22.67266569782036,-16.674034171311092
jul/2020,2.3787246312663535,8.556759196569622,-5.931570021336096,-4.872510253648755,-1.8348495825500626,38.46153846153846,-7.089924503643408,-5.480022696356313
jul/2021,-4.742548973706863,-2.0278013830525388,5.248929757567512,-5.5447434219466,-7.256464564368964,81.1320754716981,-1.5723190916882568,-19.29473985421023
jul/2022,11.02654659585209,-11.14044540229885,-19.770414041093247,-11.618826863926332,-2.6874115372013,-201.49253731343288,-2.592194409819537,-4.951564292562183
jul/2023,-5.353324370389685,8.237688237688237,8.27066036767317,13.348183607938472,2.7613382807207274,-250.0,-2.9693551014835173,27.768416576816215
jul/2024,6.626112535169058,2.201062016520257,9.590233958668772,13.516334103720359,7.040000915527343,80.95238095238095,-3.8059704020408147,-17.815960824574972
jun/2010,5.950320508405942,-7.863645167538253,-8.530051350359855,-9.926476748936357,-9.251699099784778,-97.67441860465115,-3.918580660909665,-6.803088959935099
jun/2011,0.9850913278273735,-3.134595114797672,-7.246512029288585,0.7504799696924103,-20.658690953087497,-68.08510638297872,2.2042905273926827,-12.879211306026983
jun/2012,6.270334870018527,-14.451172625913111,-16.873229766031596,-26.533317602351016,-12.03705768252547,-77.77777777777779,9.128412041137878,14.915444114676045
jun/2013,4.416693994769919,-2.4908716243085935,12.809307886068305,12.10194420733256,-14.095078470022868,-29.729729729729726,11.676594875625979,4.962943607177017
jun/2014,0.3949744186915035,-2.593431483578709,14.79030858757969,-3.768850323901829,-1.8756262090401579,-13.043478260869568,10.779191010638577,3.6926612689900384
jun/2015,5.469762822174076,-7.537399309551208,-6.032474260764361,4.801540870142451,12.98990999187508,6.756756756756754,-7.130049461051202,-11.981284203317555
jun/2016,4.381260805598919,-8.492961427877974,-0.7936811808685199,17.13962356424389,-10.144931439473307,-55.12820512820513,-12.63314177576057,4.888697341052595
jun/2017,1.5427733558212424,-6.6439854920416055,-15.447158900378136,-29.049772525795802,3.0126037071711522,-174.19354838709677,-3.281699239340108,-8.846321537907464
jun/2018,6.166919799670724,-8.64253019030835,2.3076987347181084,4.272505111233114,-9.374993407929951,215.0,-6.450948969678761,66.2234708654592
jun/2019,0.18637541483123193,1.5618457415626832,-8.659209127114906,8.709017877973466,-9.248565304387215,-92.3076923076923,15.678179301587146,9.113154844622763
jun/2020,-2.756111790237546,12.35356762513312,5.453088797703591,-3.5573256937230147,3.399205953075093,-168.42105263157893,-2.6888723884788357,4.304950906563665
jun/2021,-4.101332430097868,7.59841958241408,-2.0667771961525805,3.6987136601275035,1.105529048251687,-36.14457831325301,-1.0027309067189183,-13.978064549355318
jun/2022,-4.845815654047566,4.427085775372987,-14.59694848571976,-2.127005043607995,7.121213687081685,42.55319148936172,3.4920601181193334,-5.504172667959894
jun/2023,1.379863050380628,8.47469267220658,4.231992312884207,-5.63542743357144,23.357656398623043,-134.7826086956522,11.087917836139294,-11.877820976040177
jun/2024,0.9722927862165889,-4.00402762700398,20.609889586512878,20.569741719639794,2.965400712490533,-54.347826086956516,-2.298857854362968,11.040641273312279
mar/2010,-3.457907805340658,0.9853992669590819,-4.585151616059306,-2.8510751557097804,-4.069793210451663,-33.333333333333336,-21.375723950456106,-9.255005553449669
mar/2011,-0.49190456678115624,-2.3641428508261235,5.808815935414772,-2.7993935874481966,-2.8614413421637583,-1.2499999999999956,-12.216102777197058,-17.457149266345905
mar/2012,-1.6162328511100683,3.4739108213173915,28.313242384890668,21.267002168378745,21.482877167942096,-53.33333333333334,-13.437267021074394,-20.748987275888286
mar/2013,-0.6480455599150647,-5.7447266822422165,-9.788874406479087,-11.646560319777075,-1.9230794888230307,-21.666666666666668,-11.930437344331358,-10.995320104558715
mar/2014,-3.6700691731768433,0.9556210453324088,-1.2285171442263572,-6.823803578956168,-2.523350743391337,33.33333333333335,3.1180153896503082,31.208112044896485
mar/2015,5.898162838423447,7.072254517218946,-1.6393446887752097,11.718051664449355,4.117666178009983,8.196721311475418,-9.586429701253307,-3.543328235647092
mar/2016,0.39528058754123835,8.755237860488045,2.777767789822944,8.170821153011724,-4.244908394538655,-52.22222222222223,-10.74330303643748,-5.64262480059795
mar/2017,-1.3364640104955339,3.32068603862052,-4.5523469424777465,-4.622850049611402,-8.637884932745004,-24.242424242424242,-18.551488031141318,-19.070289214586023
mar/2018,1.8871503862969394,-0.1368501081934616,-10.294132015478255,-2.3552416239581295,-6.857736236814009,-71.875,-9.542807183645142,-18.209427691497115
mar/2019,2.874158543376924,-3.328189983752465,-12.656243429107358,-5.04372352199705,4.411759926659259,74.4186046511628,-3.549224594929512,-1.7654037681885337
mar/2020,3.7056926180649645,-6.982526236816164,14.666659745290342,-16.714087197123874,-1.8684038049197285,-72.0,-2.92494226297787,-11.45394549200114
mar/2021,2.505123938537886,-5.9898606910066885,7.513150278330416,10.730491198680312,4.2116589238022675,8.139534883720945,-18.617712717053504,-24.909792096502237
mar/2022,-2.728593603309365,1.7914748071093358,1.9721904764070426,4.488260235020955,22.516579817948223,60.3960396039604,-13.412297338635714,-11.06259820464276
mar/2023,3.2273985552929756,-7.0505685511517955,-18.988906018218422,-4.525094925318736,-18.20789009434757,-15.476190476190476,-19.943227477901647,2.516037287792594
mar/2024,0.36147721202936534,0.5440493146846616,6.521743469344542,-2.5541244276496755,0.740743566442419,-80.72289156626506,-11.089610115811332,7.32417876945648
may/2010,-1.948572814191996,-5.646929824561404,-7.728313711189391,0.5713990166648604,-2.0000239668367454,-24.561403508771928,-2.548910002397853,-15.872793357849947
may/2011,-3.926990757397302,-5.493157013339493,6.913740966881788,-9.507650635138006,3.5659014644901275,-38.961038961038966,-6.896685130878355,1.7612450889393116
may/2012,4.387354896304179,-4.281157998037291,-11.848733554933718,-4.58015885378601,15.200017773924927,-43.75,-7.676512969094029,-13.849714866366735
may/2013,-0.866773732626383,-1.0375299631497978,-17.228922604088755,-6.443568572701894,-8.473272624619467,-32.72727272727274,2.758859834697547,7.6058962061982704
may/2014,-1.8199470610520927,5.390889198329023,2.2573277608308584,6.490540652364041,2.8426461508352814,-31.343283582089555,-4.335631380943806,-13.434131875181244
may/2015,-5.563740873955718,9.617369366614426,5.637261842121777,6.119062609130131,22.32876666995057,4.225352112676051,4.570115391077034,-0.8405732072903849
may/2016,-4.285511721798319,5.933309600094933,-5.970144445916107,-14.357508331223245,-9.210534466373137,27.868852459016402,-5.599117812656152,-14.853341234408823
may/2017,1.7393833926312177,2.3170937418533684,29.47369515152145,9.002928125353565,8.137220252414124,121.4285714285714,-11.63788093716186,-23.66601319177234
may/2018,6.17201575324385,-0.14055228781328985,33.79072319633534,-7.377204734190136,7.38254360296967,81.81818181818184,4.370195299638269,-25.948237803895335
may/2019,-0.14276547446027898,-0.547608636808462,18.34709444282283,20.28477136529935,22.002827181096087,-77.19298245614034,-9.09185815043909,-11.473426927142217
may/2020,5.429043494038504,11.144616511899898,35.54348117074594,7.0119603617770325,53.33331800862503,22.580645161290324,7.012521744606626,-25.353942260839613
may/2021,-3.40240880117788,3.4324486130512875,6.783103372071578,0.9129605492918474,4.611654020442525,167.74193548387095,-8.878493620429872,-4.382027997402127
may/2022,4.928447757105128,-12.281812947273176,-8.673703354506676,0.47986540707592207,5.511620335246938,-55.660377358490564,-15.97010536528104,-0.6374649341778893
may/2023,-1.5072228256380005,0.41475380765669023,1.269841890214877,0.5202314487488927,-15.858241914859239,-62.295081967213115,-11.722070949125973,-38.756656818663885
may/2024,3.6044903277156997,0.10394519253484527,-7.759461507407943,14.42953095077838,-11.386857574168541,21.052631578947366,0.03603934684719423,-1.396300452476218
nov/2010,-2.942046756243605,1.896652380070911,-11.007592892033665,-10.88153487217156,-12.02899019964675,10.666666666666668,-4.865877621065062,28.433140056581017
nov/2011,-8.37033156382515,12.85832414553473,15.894052309365419,32.865182056826704,1.6666649011364894,20.93023255813955,-6.683636764732947,2.778808876436023
nov/2012,0.26204119363005324,-1.9942589515032483,-8.15453746180647,2.9895325658076346,0.0,1.6949152542372836,-2.045529559180481,20.564308224910597
nov/2013,0.6675720191870497,1.5682882340773614,-23.500004760798106,5.598978106463857,-0.8015784784892954,-5.263157894736825,20.34018786928986,12.775797280375345
nov/2014,-0.919573980574352,2.060236861023875,-5.96773414118337,16.557694060099312,-1.6786498547499356,21.42857142857144,7.934565132301286,28.216772174782623
nov/2015,-2.389944327505451,6.049036700284686,0.4650803005891284,-16.0703441732837,-4.779423586931144,23.17073170731707,11.375406357646934,3.6088136984887553
nov/2016,-1.8896855841233324,6.500058862111299,5.037311076063498,-19.50413836551073,1.20845308946811,-30.76923076923077,-0.7265925003110074,6.354798407986961
nov/2017,3.357146803186944,-0.720817643894567,-1.8691527797158973,-14.186853382544836,2.8444391680355627,-33.33333333333333,4.639602839291501,1.7963545267029923
nov/2018,-8.192069821751126,12.458028083028083,25.0,9.580199642769372,14.02062414239014,-146.66666666666666,8.963953050332464,1.5811952823044706
nov/2019,-3.3407178747486443,3.9816247489260284,-6.9528170693203215,-14.051579189752655,4.321608417642167,409.99999999999994,14.251162662528616,1.2352101508452007
nov/2020,2.371441055081733,0.11311387844447471,-9.5394844908826,-6.825933544103595,-14.89178174648906,3.488372093023262,-10.845547833217662,-6.506118073952893
nov/2021,3.528307567635395,-6.509300265721878,-1.3953667468136577,2.2564634881931074,-7.641505114125165,-24.0,-4.9645104962566355,6.066805063156178
nov/2022,-4.349590166461023,0.6845540496323214,8.656711643583785,-3.3385109921456824,6.904575710577563,-30.508474576271183,9.440241223309664,41.64978662030254
nov/2023,-0.172521100148475,-0.0034765377160885474,-9.47074917488373,13.477539955749501,-7.654917043076417,16.666666666666675,7.349695738078732,-0.8806277726343126
nov/2024,6.256766715970907,-3.301256651194385,11.78181186001184,9.500328876042781,-10.419900736294435,-30.35714285714286,19.41568716556383,13.365569486114115
oct/2010,-3.0855390843465145,4.705321068089992,-1.6045804950769353,-0.27472385125489973,9.350253099586077,66.66666666666666,7.232691870673946,-7.006389335336227
oct/2011,16.714061619113018,-12.605389036098972,-26.341474013064765,-18.906597277913985,-10.447772521109973,-18.867924528301895,2.195198523153241,-0.09383756711941471
oct/2012,-0.2515170862537464,3.997835233323441,5.049618376829499,10.761584040262605,5.960238354211987,3.5087719298245723,-13.678444949503577,-12.651364370524798
oct/2013,-6.8761329063090235,2.5928426738690074,-5.66037296446761,6.077347769440107,-8.858445912882917,62.857142857142854,-17.955738956822607,-6.970982460819597
oct/2014,9.154862992118918,-13.547374102484422,-16.7785362991898,-9.108877319024442,-2.8726828308299384,-26.315789473684205,5.535721199643362,-21.947742958085293
oct/2015,9.021329016256562,-0.3606218528047145,0.6240516776001916,15.557117815753777,17.443876887821176,51.85185185185184,-6.043482603282757,-3.977062528160147
oct/2016,1.0477336008706046,2.1035098564461845,4.48341935009145,-3.2000105267717696,3.329885027612981,225.0,5.402955284017752,8.784438614723689
oct/2017,0.5530841331142652,3.3883458698886306,-10.584955442704395,0.3472356332358784,-2.849726316350485,162.5,-2.4410780285888833,-6.016366611601698
oct/2018,-0.024667033280497814,3.1905818119774785,-7.142873336044721,-2.1074959573879375,-13.547229722891712,-6.249999999999989,-11.66246027098371,12.558976865514037
oct/2019,0.2630377377857007,3.405680440442828,39.6882681272838,12.99724575325516,22.83951053626255,-350.0,-9.565314191447316,-23.38972530985832
oct/2020,2.139901063389668,-6.547059744734163,-11.627899424009948,-8.026902142633977,-10.53445597693506,34.375,-0.7953963771645811,-15.55421391496462
oct/2021,5.678439354506237,-5.440718282019498,27.846316246005674,16.586463694835203,28.95376245321044,7.758620689655182,-2.743429986224788,154.90740305265166
oct/2022,4.488868999586171,5.189076581676554,-23.16513677132735,-11.416779632355475,-15.085638523576359,-303.44827586206895,6.029730784108778,10.547253611324958
oct/2023,1.796595434037497,-2.4055711535036006,-2.4456559951118635,-2.593197015892941,-3.8551502477046364,-7.692307692307699,-4.728721117631974,3.41947464451835
oct/2024,-2.8649334011711804,-1.8417406894303643,-1.3629797053096253,-5.425911734136243,-11.187844867216654,27.272727272727295,-7.210862342187019,-9.84577464808799
sep/2010,0.41310474569790856,-2.107506166352876,-1.8560161097636863,-17.272734498005413,-9.857132533231988,1025.0,-5.19772516306225,21.57148281737713
sep/2011,2.327837963546084,-0.7140904742380758,-45.9459442872661,-4.772251264498919,-6.129578619923983,43.24324324324324,10.066396956817947,-11.11922230815634
sep/2012,-1.4100279084325198,2.980781331463603,18.863885518602093,14.177709178853046,13.655932449383895,39.02439024390243,9.697510129502952,-0.4310182473410529
sep/2013,4.705990789788676,5.482183919741153,-10.924368353329774,3.576532752048255,16.98717068439672,45.83333333333333,6.9798020827126495,-5.799156393677329
sep/2014,-1.2697374631937417,9.369801262901813,11.194029520798164,15.034139927203716,10.085499227282666,127.99999999999999,-6.202166196111413,21.234130619490422
sep/2015,5.843130837442999,-9.296342095815548,24.466003812911456,-4.228198881678446,4.986410409453386,145.45454545454547,-2.9925425024688312,-6.253826666718709
sep/2016,-0.6222664526956311,2.6076538163365988,-7.733810909951664,13.430109733987738,0.6282593805295957,-81.81818181818181,7.080348498256339,-9.85174251416222
sep/2017,0.64623503734205,8.128871249022792,10.97373210208067,12.20780326885929,-8.095255087558947,-15.789473684210531,3.8389410845651506,10.321905810555897
sep/2018,8.012255464521404,-3.920455978411642,-31.11929829857914,4.515437039071436,-25.299602263789957,-633.3333333333333,32.24323865007626,-0.996655800967261
sep/2019,8.71526622573273,-1.4687738675753481,24.66368575327123,11.724153258853756,-5.263153071624166,-136.36363636363637,14.59160277480207,-3.3878683953076028
sep/2020,5.165480175165416,-0.6437809977632987,18.62069746466693,-0.8888944886059444,-3.800310395968597,166.66666666666669,-11.832243520777286,12.18534230830548
sep/2021,-1.1404012437112279,-2.546606157563094,8.535349419322461,-3.0510692573594573,-8.565066057749684,33.33333333333333,-2.0934246469538453,-4.6981183131533655
sep/2022,0.20305599222188864,8.001956468574225,4.3403337283019665,-8.582210122767567,16.916786180403378,-19.444444444444443,7.180878965240178,2.288846935736455
sep/2023,4.848989959442551,-2.7670559514383744,-0.6447326999204309,-2.681391121704837,-14.844978736411768,13.043478260869556,9.917158579906694,-5.562262295582443
sep/2024,-0.8379591578681166,5.954707798579222,18.840579160154398,4.858022990918194,12.074299200699873,-2300.0,3.5371139293995046,-15.10208733549483
